loss,accuracy,val_loss,val_accuracy
0.13979572057724,0.9575666785240173,0.05517430976033211,0.9822999835014343
0.04741135612130165,0.9853666424751282,0.049813561141490936,0.9842000007629395
0.028950070962309837,0.9912499785423279,0.034928929060697556,0.9886000156402588
0.018552061170339584,0.9942499995231628,0.0409095361828804,0.986299991607666
